FC,Pvalue,Significance,GeneName,GeneName2,Color
0.914939887,0.008699246,2.060518392,,,#009E73
0.81529657,0.00870194,2.060383901,,,#009E73
-0.77602168,0.008704181,2.06027209,,,#F0E442
-1.038502554,0.008746228,2.058179228,,,#F0E442
1.482772149,0.008746903,2.058145665,,,#009E73
1.057070339,0.008942112,2.048559902,,,#009E73
-0.537508951,0.008951196,2.048118916,,,#F0E442
-2.168898699,0.00895789,2.047794275,,,#F0E442
0.975363234,0.008979732,2.046736603,,,#009E73
0.22280405,0.009032148,2.044208967,,,#D3D3D3
1.127067417,0.009064079,2.042676325,,,#009E73
-0.607785207,0.009076461,2.042083461,,,#F0E442
0.745610644,0.009100858,2.040917676,,,#009E73
-1.655634522,0.009161399,2.038038195,,,#F0E442
0.839173108,0.00916507,2.037864215,,,#009E73
-0.479419406,0.009172118,2.037530346,,,#D3D3D3
-0.698988627,0.009193054,2.036540198,,,#F0E442
0.587939425,0.009255301,2.033609445,,,#009E73
-2.448670794,0.009285195,2.03220898,,,#F0E442
0.368287182,0.009285408,2.032199025,,,#D3D3D3
0.344013042,0.009299626,2.031534499,,,#D3D3D3
1.494416746,0.009304196,2.031321152,,,#009E73
-0.766438413,0.009312057,2.030954386,,,#F0E442
0.911958292,0.009316641,2.030740649,,,#009E73
1.116260258,0.009378339,2.027874068,,,#009E73
0.561628033,0.009415957,2.026135536,,,#009E73
0.89270438,0.009503908,2.02209777,,,#009E73
0.294478195,0.009520002,2.02136296,,,#D3D3D3
4.437245839,0.009544058,2.02026694,,,#009E73
1.415759718,0.009548378,2.020070376,,,#009E73
1.307721294,0.009553693,2.019828698,,,#009E73
0.829837947,0.009576577,2.018789699,,,#009E73
-0.557220518,0.009619928,2.016828175,,,#F0E442
-3.496183831,0.00962229,2.016721567,,,#F0E442
-0.734043098,0.009623865,2.016650464,,,#F0E442
0.355235051,0.009638013,2.016012503,,,#D3D3D3
0.650521517,0.009643962,2.015744522,,,#009E73
3.598985942,0.009661305,2.014964211,,,#009E73
-1.593500747,0.009680924,2.014083209,,,#F0E442
-0.858498076,0.009685487,2.013878519,,,#F0E442
-0.669714928,0.009701931,2.013141819,,,#F0E442
0.945627245,0.009711787,2.012700845,,,#009E73
-0.642239662,0.00975521,2.010763383,,,#F0E442
0.993813339,0.00981523,2.008099527,,,#009E73
-1.132548383,0.009819485,2.00791127,,,#F0E442
-0.743598814,0.00982042,2.007869922,,,#F0E442
-0.305707665,0.009840988,2.006961284,,,#D3D3D3
2.17720442,0.009844752,2.006795204,,,#009E73
-0.806117172,0.009858578,2.006185708,,,#F0E442
0.963558184,0.00988781,2.0048999,,,#009E73
0.805812378,0.009890194,2.004795206,,,#009E73
-0.577601833,0.009895406,2.004566394,,,#F0E442
0.516021045,0.009922084,2.003397113,,,#009E73
1.311247758,0.009940857,2.002576175,,,#009E73
1.614591193,0.009955685,2.001928871,,,#009E73
-0.530162314,0.009975207,2.001078081,,,#F0E442
-1.633048913,0.01005008,1.997830467,,,#F0E442
2.177927032,0.010063455,1.997252893,,,#009E73
1.158545685,0.010066015,1.997142446,,,#009E73
-0.438017006,0.010086255,1.996270055,,,#D3D3D3
-0.55291074,0.01010014,1.995672599,,,#F0E442
-0.617516677,0.010101123,1.99563036,,,#F0E442
-0.792037329,0.010117967,1.994906751,,,#F0E442
0.903958204,0.010187984,1.991911767,,,#009E73
1.52924914,0.010190338,1.991811415,,,#009E73
-1.256940279,0.010241764,1.989625224,,,#F0E442
1.146024233,0.010256012,1.989021465,,,#009E73
-1.764969379,0.010263865,1.988689058,,,#F0E442
-0.671978808,0.010305569,1.986928041,,,#F0E442
0.264604338,0.010352157,1.984969148,,,#D3D3D3
-2.197749624,0.010393496,1.983238363,,,#F0E442
1.186841984,0.010398869,1.983013882,,,#009E73
0.756464018,0.010434178,1.981541748,,,#009E73
-1.002054126,0.010514819,1.978198218,,,#F0E442
1.974365344,0.010547238,1.976861266,,,#009E73
-0.82965588,0.010565238,1.976120697,,,#F0E442
-1.212846357,0.01057928,1.975543875,,,#F0E442
-0.960385534,0.0106159,1.97404318,,,#F0E442
0.938891324,0.010643842,1.972901594,,,#009E73
0.550910376,0.010644006,1.972894896,,,#009E73
-0.3265784,0.01064791,1.972735624,,,#D3D3D3
1.828612162,0.010710574,1.970187263,,,#009E73
1.155412785,0.010740351,1.968981515,,,#009E73
0.547096788,0.010744649,1.968807776,,,#009E73
-1.380818642,0.010783761,1.967229759,,,#F0E442
1.37484246,0.010807051,1.966292818,,,#009E73
0.700645103,0.010862932,1.96405293,,,#009E73
1.268826475,0.010868029,1.9638492,,,#009E73
-0.353475882,0.010981169,1.959351434,,,#D3D3D3
-0.728639547,0.010989466,1.959023429,,,#F0E442
-0.922591659,0.010994878,1.958809591,,,#F0E442
-1.256143137,0.01100541,1.958393784,,,#F0E442
-0.287823315,0.011029485,1.957444758,,,#D3D3D3
-3.70636501,0.011035169,1.95722102,,,#F0E442
-1.533494924,0.011065771,1.956018311,,,#F0E442
1.104671785,0.011078287,1.955527391,,,#009E73
-1.395861006,0.011107827,1.954370874,,,#F0E442
-0.616073764,0.01113174,1.953436929,,,#F0E442
-0.915986627,0.011141433,1.953058941,,,#F0E442
1.254606091,0.011147686,1.952815288,,,#009E73
-0.439581923,0.011158622,1.952389444,,,#D3D3D3
0.776753562,0.011159061,1.952372349,,,#009E73
-0.397229139,0.011248892,1.948890252,,,#D3D3D3
-0.434788179,0.011298869,1.946965023,,,#D3D3D3
1.526028108,0.011332055,1.945691333,,,#009E73
-3.4109873,0.011385778,1.943637298,,,#F0E442
0.879277988,0.011391127,1.943433311,,,#009E73
-0.347338835,0.01139386,1.943329119,,,#D3D3D3
0.826330002,0.01139456,1.943302436,,,#009E73
2.359472885,0.011396406,1.943232105,,,#009E73
0.591079991,0.011404698,1.942916194,,,#009E73
1.868537947,0.011460078,1.940812443,,,#009E73
-1.526836402,0.011502544,1.939206093,,,#F0E442
-1.104327102,0.011525099,1.938355325,,,#F0E442
-0.701741309,0.011527155,1.938277849,,,#F0E442
0.311568379,0.011562453,1.936950033,,,#D3D3D3
0.702025434,0.011582466,1.936198971,,,#009E73
0.578334041,0.011632405,1.934330481,,,#009E73
0.894260567,0.011640989,1.934010115,,,#009E73
0.320744885,0.011670545,1.932908863,,,#D3D3D3
0.453617869,0.011677367,1.932655067,,,#D3D3D3
-0.755636907,0.01171688,1.931188016,,,#F0E442
0.879604684,0.011737331,1.93043065,,,#009E73
-1.905716302,0.011768609,1.929274866,,,#F0E442
0.971764721,0.011795497,1.928283745,,,#009E73
-1.134581124,0.011850093,1.926278238,,,#F0E442
-0.991583142,0.011851319,1.926233309,,,#F0E442
1.967300603,0.01186368,1.925780591,,,#009E73
1.144836883,0.011865653,1.925708369,,,#009E73
0.771295328,0.011884775,1.925009043,,,#009E73
0.500578626,0.011885147,1.924995441,,,#009E73
1.332147394,0.011893372,1.92469498,,,#009E73
-0.373766029,0.01190624,1.924225368,,,#D3D3D3
1.188188866,0.011911953,1.924017027,,,#009E73
1.011092983,0.011918446,1.923780382,,,#009E73
1.556228957,0.011926678,1.923480514,,,#009E73
0.879441799,0.011965209,1.922079725,,,#009E73
1.241141229,0.011977507,1.921633577,,,#009E73
0.914865431,0.011981907,1.921474039,,,#009E73
1.322210109,0.011988734,1.921226665,,,#009E73
-0.446475098,0.012011385,1.920406923,,,#D3D3D3
-1.989878834,0.012048219,1.919077154,,,#F0E442
1.142966331,0.012060288,1.918642325,,,#009E73
0.687856438,0.01206205,1.918578866,,,#009E73
-0.487237496,0.012068856,1.918333893,,,#D3D3D3
1.375904584,0.01210242,1.917127793,,,#009E73
2.322111042,0.012127003,1.916246513,,,#009E73
-0.866168136,0.01213127,1.916093725,,,#F0E442
-1.051721642,0.012148173,1.915489042,,,#F0E442
-0.438667061,0.012169711,1.914719736,,,#D3D3D3
0.548843928,0.012192753,1.913898239,,,#009E73
-0.642858448,0.012247524,1.911951688,,,#F0E442
1.100916534,0.012309139,1.909772316,,,#009E73
0.660010608,0.012336301,1.908815037,,,#009E73
-0.6931912,0.012345784,1.908481339,,,#F0E442
0.413809196,0.012378319,1.907338328,,,#D3D3D3
-0.979682727,0.012415111,1.906049391,,,#F0E442
0.641368947,0.012437499,1.905266927,,,#009E73
1.487353509,0.012485875,1.903581016,,,#009E73
1.144564805,0.012507471,1.902830488,,,#009E73
0.329984874,0.012561505,1.900958309,,,#D3D3D3
0.907774499,0.012591147,1.899934701,,,#009E73
-0.945181202,0.012592008,1.899905021,,,#F0E442
0.919095713,0.012605517,1.899439326,,,#009E73
-0.581859929,0.012614922,1.899115422,,,#F0E442
-2.100163454,0.012637332,1.898344615,,,#F0E442
0.409288034,0.012666142,1.897355645,,,#D3D3D3
1.482772149,0.012680918,1.896849296,,,#009E73
0.548751942,0.012702578,1.896108139,,,#009E73
1.259798747,0.012715257,1.895674861,,,#009E73
-1.168979056,0.012724827,1.895348117,,,#F0E442
-2.855224339,0.012743691,1.894704751,,,#F0E442
-2.007483267,0.012750942,1.894457715,,,#F0E442
0.563810038,0.012753746,1.894362248,,,#009E73
0.461572021,0.012819995,1.892112145,,,#D3D3D3
-0.687592666,0.012841748,1.891375844,,,#F0E442
1.015829175,0.012842837,1.891339019,,,#009E73
0.526273694,0.012896149,1.889539962,,,#009E73
-3.264822724,0.01290829,1.889131288,,,#F0E442
0.711929017,0.013006966,1.885824008,,,#009E73
-0.707305314,0.01302453,1.88523795,,,#F0E442
1.552262164,0.013048284,1.884446607,,,#009E73
-0.408485107,0.013048439,1.884441425,,,#D3D3D3
1.39959895,0.013103699,1.882606083,,,#009E73
1.20937476,0.013137729,1.881479693,,,#009E73
-0.429549715,0.013145839,1.881211692,,,#D3D3D3
0.510895856,0.013163517,1.880628064,,,#009E73
0.694439877,0.013190266,1.879746433,,,#009E73
-1.092852226,0.013213335,1.878987551,,,#F0E442
0.277009855,0.013213529,1.878981186,,,#D3D3D3
1.024795502,0.013230212,1.878433202,,,#009E73
0.762028613,0.013235209,1.878269197,,,#009E73
2.04914999,0.01332991,1.875172779,,,#009E73
0.788323238,0.013359139,1.874221519,,,#009E73
0.715162817,0.013372232,1.873796091,,,#009E73
1.587386604,0.013376344,1.873662584,,,#009E73
0.349694376,0.013469551,1.870646897,,,#D3D3D3
0.510430037,0.013472361,1.870556285,,,#009E73
-0.643173463,0.013474124,1.870499469,,,#F0E442
1.341897319,0.013490809,1.869962018,,,#009E73
-0.553116817,0.013491929,1.869925942,,,#F0E442
0.977336769,0.013547071,1.868154605,,,#009E73
0.777745235,0.013599598,1.866473915,,,#009E73
1.02777321,0.013614813,1.865988331,,,#009E73
1.227593901,0.013646682,1.864972933,,,#009E73
-0.268318429,0.013649644,1.864878682,,,#D3D3D3
1.866359731,0.013652988,1.864772289,,,#009E73
1.430635418,0.01366652,1.864342066,,,#009E73
2.127199741,0.013702349,1.863204987,,,#009E73
0.949804919,0.013751054,1.861664015,,,#009E73
0.916472965,0.013778709,1.860791464,,,#009E73
-0.572382968,0.013826906,1.859274999,,,#F0E442
0.953680726,0.013841603,1.858813598,,,#009E73
-0.496998542,0.013870867,1.857896395,,,#D3D3D3
0.519782587,0.013870867,1.857896395,,,#009E73
0.794505776,0.013873457,1.857815296,,,#009E73
-1.173500632,0.013886494,1.857407383,,,#F0E442
0.901533271,0.013889136,1.85732478,,,#009E73
-0.716321118,0.013912887,1.856582751,,,#F0E442
0.691509186,0.013913122,1.85657541,,,#009E73
-1.111014422,0.014041981,1.85257162,,,#F0E442
0.24413749,0.014054196,1.852193979,,,#D3D3D3
0.898312588,0.014067703,1.851776818,,,#009E73
0.527797745,0.014070899,1.85167814,,,#009E73
-0.644867426,0.014080982,1.851367057,,,#F0E442
1.174630741,0.014186373,1.848128639,,,#009E73
2.02777321,0.014187121,1.848105726,,,#009E73
-1.251865304,0.014221462,1.84705576,,,#F0E442
0.492212264,0.014222602,1.847020942,,,#D3D3D3
1.166001705,0.014318892,1.844090593,,,#009E73
-1.436381666,0.014325016,1.843904886,,,#F0E442
-0.821875189,0.014410477,1.841321649,,,#F0E442
0.745234942,0.014419449,1.841051345,,,#009E73
0.894260567,0.014437173,1.840517826,,,#009E73
1.154717487,0.014577062,1.83633001,,,#009E73
-0.281638626,0.014584395,1.836111575,,,#D3D3D3
1.288373624,0.014593249,1.835848017,,,#009E73
0.751081544,0.014634694,1.834616346,,,#009E73
-0.310229736,0.014635465,1.834593475,,,#D3D3D3
-0.652255549,0.01464691,1.834253985,,,#F0E442
-1.38977214,0.014653908,1.834046547,,,#F0E442
1.226390149,0.01467296,1.833482273,,,#009E73
0.665565762,0.014677449,1.833349434,,,#009E73
-0.508947034,0.014723573,1.831986798,,,#F0E442
1.319262916,0.014727775,1.831862846,,,#009E73
-0.584874537,0.014757206,1.83099587,,,#F0E442
1.020431108,0.014759947,1.830915206,,,#009E73
0.856248819,0.014786106,1.830146181,,,#009E73
-0.948878762,0.014798901,1.829770546,,,#F0E442
0.363512038,0.014822969,1.829064799,,,#D3D3D3
-0.347064642,0.014840318,1.828556788,,,#D3D3D3
0.660693217,0.014870635,1.827670486,,,#009E73
0.931271005,0.014875502,1.827528369,,,#009E73
-0.611993089,0.01487719,1.827479092,,,#F0E442
-0.706089373,0.014878221,1.827448987,,,#F0E442
-0.996722467,0.014906176,1.826633763,,,#F0E442
0.768927434,0.014917171,1.826313522,,,#009E73
1.079532619,0.01492395,1.826116222,,,#009E73
0.612670939,0.014955531,1.825198154,,,#009E73
-0.902697916,0.014960792,1.825045404,,,#F0E442
1.116324912,0.015004641,1.823774388,,,#009E73
-0.796259466,0.015034881,1.822900007,,,#F0E442
-0.91820787,0.01504684,1.8225547,,,#F0E442
1.36731177,0.015119208,1.820470953,,,#009E73
0.569753315,0.015143584,1.819771319,,,#009E73
0.642680469,0.01521623,1.817692943,,,#009E73
0.648758741,0.015234076,1.817183879,,,#009E73
-0.740388019,0.015234925,1.817159693,,,#F0E442
-2.181003676,0.015288746,1.815628137,,,#F0E442
0.465998817,0.015334704,1.814324616,,,#D3D3D3
1.131890687,0.015345463,1.814020017,,,#009E73
0.444485073,0.015390761,1.812739916,,,#D3D3D3
-1.377042954,0.015428457,1.811677516,,,#F0E442
2.101904018,0.015510364,1.809378021,,,#009E73
0.755914734,0.015537521,1.808618265,,,#009E73
-3.982131455,0.015552094,1.808211125,,,#F0E442
-0.539459105,0.015576143,1.80754008,,,#F0E442
2.093128536,0.015613663,1.806495196,,,#009E73
-0.932235641,0.015628514,1.806082314,,,#F0E442
-0.367875156,0.015632289,1.805977433,,,#D3D3D3
1.045938632,0.015651834,1.80543477,,,#009E73
1.600661237,0.01565579,1.805325025,,,#009E73
-0.632409335,0.015657236,1.805284913,,,#F0E442
1.360134049,0.015799518,1.801356161,,,#009E73
-0.465422967,0.015799675,1.80135185,,,#D3D3D3
-0.639556307,0.015824739,1.800663445,,,#F0E442
-0.736157397,0.015899925,1.798604925,,,#F0E442
0.771633165,0.015959752,1.796973857,,,#009E73
-1.988789596,0.016007224,1.795683985,,,#F0E442
1.269918186,0.016023445,1.795244095,,,#009E73
0.654689271,0.016038447,1.794837682,,,#009E73
0.441442577,0.016054891,1.794392628,,,#D3D3D3
-0.739436682,0.016056332,1.794353657,,,#F0E442
0.178857233,0.016075925,1.793824036,,,#D3D3D3
0.958338955,0.016085843,1.793556168,,,#009E73
-0.527709933,0.016143283,1.792008135,,,#F0E442
1.139145712,0.016170704,1.791271078,,,#009E73
0.946464683,0.016190053,1.790751725,,,#009E73
-0.941467752,0.016196564,1.790577115,,,#F0E442
-1.443970728,0.016245937,1.789255223,,,#F0E442
-1.160431408,0.01625393,1.789041628,,,#F0E442
0.5710381,0.016275963,1.788453294,,,#009E73
-2.865554354,0.01631631,1.787378045,,,#F0E442
1.220883421,0.016327375,1.787083624,,,#009E73
1.257759534,0.016328619,1.78705054,,,#009E73
0.459258417,0.01641505,1.784757786,,,#D3D3D3
1.555410464,0.01642675,1.784448347,,,#009E73
0.844926846,0.016429247,1.784382338,,,#009E73
-1.316571542,0.016433607,1.784267093,,,#F0E442
-2.524491391,0.016434081,1.784254566,,,#F0E442
0.664758685,0.016568044,1.780728759,,,#009E73
1.176926203,0.016644812,1.778721109,,,#009E73
0.591228747,0.016647922,1.778639979,,,#009E73
-0.665493275,0.016667198,1.778137406,,,#F0E442
-0.520659511,0.016675957,1.777909229,,,#F0E442
-1.7646303,0.016684043,1.777698702,,,#F0E442
0.680223007,0.016727728,1.776563044,,,#009E73
1.551211785,0.016748324,1.776028649,,,#009E73
-1.192509092,0.016752851,1.775911283,,,#F0E442
0.42532157,0.016755087,1.775853301,,,#D3D3D3
-0.805247303,0.016905768,1.771965088,,,#F0E442
-0.664861143,0.017030716,1.768767096,,,#F0E442
0.860769636,0.01706466,1.767902366,,,#009E73
0.81572816,0.017090893,1.767235238,,,#009E73
0.928138105,0.017127126,1.766315502,,,#009E73
-0.787413271,0.017138153,1.766035975,,,#F0E442
0.597506882,0.017143773,1.765893598,,,#009E73
-3.121057644,0.017158248,1.76552707,,,#F0E442
-0.682881903,0.017160954,1.765458566,,,#F0E442
1.533722645,0.017173635,1.765137781,,,#009E73
1.145889735,0.017184292,1.764868361,,,#009E73
-0.831884933,0.017207998,1.764269644,,,#F0E442
1.022842157,0.017251205,1.763180559,,,#009E73
-0.814642457,0.017280288,1.762449027,,,#F0E442
-1.296122092,0.017468281,1.757749839,,,#F0E442
-1.631479098,0.017562078,1.755424092,,,#F0E442
2.294767849,0.017589321,1.754750932,,,#009E73
-0.605486405,0.017591162,1.754705483,,,#F0E442
1.435237351,0.017615211,1.75411214,,,#009E73
0.361279311,0.017631058,1.753721621,,,#D3D3D3
0.883176986,0.01767651,1.752603465,,,#009E73
0.86368554,0.017710082,1.751779424,,,#009E73
-0.487773713,0.017711012,1.751756613,,,#D3D3D3
-0.88870448,0.017776032,1.750165179,,,#F0E442
1.674606207,0.017854646,1.748248754,,,#009E73
0.67032055,0.017943886,1.746083487,,,#009E73
-0.356595675,0.018058452,1.743319488,,,#D3D3D3
0.973040414,0.018076734,1.742880041,,,#009E73
0.627038342,0.018101795,1.742278367,,,#009E73
0.340994656,0.018136597,1.741444207,,,#D3D3D3
-0.424339498,0.018224165,1.739352363,,,#D3D3D3
0.587939425,0.018246233,1.738826794,,,#009E73
-0.964042378,0.018267572,1.738319174,,,#F0E442
0.761982933,0.018271217,1.738232519,,,#009E73
0.839624716,0.018295426,1.737657469,,,#009E73
1.963558184,0.018299897,1.737551352,,,#009E73
-0.418040488,0.018314449,1.737206146,,,#D3D3D3
-1.095702327,0.018330634,1.736822515,,,#F0E442
0.488672817,0.018345033,1.736481512,,,#D3D3D3
0.733305796,0.01838402,1.735559514,,,#009E73
2.160623003,0.018395567,1.735286827,,,#009E73
1.102448765,0.018426282,1.734562298,,,#009E73
1.002268912,0.018483664,1.733211938,,,#009E73
-0.536225903,0.018572062,1.731139864,,,#F0E442
3.778907987,0.018580622,1.730939743,,,#009E73
1.170951017,0.018667587,1.728911804,,,#009E73
0.916519925,0.018693889,1.72830033,,,#009E73
-1.189585688,0.018716164,1.727783167,,,#F0E442
1.09191388,0.018727136,1.727528647,,,#009E73
-0.66880602,0.01873097,1.72743974,,,#F0E442
0.897853847,0.018752714,1.726935874,,,#009E73
0.721515762,0.018800839,1.725822774,,,#009E73
-1.717347302,0.018800982,1.725819455,,,#F0E442
1.211804755,0.018829671,1.725157259,,,#009E73
0.622641268,0.018885012,1.72388273,,,#009E73
0.998609082,0.018897404,1.723597858,,,#009E73
-0.527318854,0.018904304,1.723439299,,,#F0E442
0.350910437,0.018982849,1.721638618,,,#D3D3D3
-0.806409698,0.019086963,1.719263178,,,#F0E442
0.52337308,0.019087926,1.719241254,,,#009E73
0.803631695,0.01921705,1.716313285,,,#009E73
-0.310096359,0.019228862,1.716046412,,,#D3D3D3
-1.025404255,0.019292111,1.714620256,,,#F0E442
0.307246265,0.019308385,1.714254051,,,#D3D3D3
0.687097775,0.019319887,1.713995428,,,#009E73
-0.69706616,0.019385645,1.712519752,,,#F0E442
1.465389406,0.019451618,1.711044263,,,#009E73
0.680353818,0.019455015,1.710968432,,,#009E73
-0.669686426,0.01952545,1.70939895,,,#F0E442
0.896481811,0.019536308,1.709157501,,,#009E73
0.43300165,0.019567812,1.70845774,,,#D3D3D3
-0.653691496,0.01964917,1.706655785,,,#F0E442
-0.771809081,0.019745338,1.704535436,,,#F0E442
1.944085956,0.019760451,1.704203153,,,#009E73
1.347445649,0.019813414,1.703040685,,,#009E73
-0.555892676,0.019836154,1.702542518,,,#F0E442
1.08846714,0.019854328,1.702144815,,,#009E73
1.000285824,0.019892268,1.701315701,,,#009E73
0.919604331,0.019901632,1.701111298,,,#009E73
0.795385015,0.019904368,1.701051612,,,#009E73
0.541296004,0.019923702,1.700629956,,,#009E73
0.804538475,0.019944338,1.70018037,,,#009E73
0.67775965,0.019980715,1.699388975,,,#009E73
-2.128763464,0.020017713,1.698585549,,,#F0E442
0.502403379,0.020044984,1.697994281,,,#009E73
-0.446056805,0.020195388,1.694747799,,,#D3D3D3
0.48278182,0.020225208,1.69410701,,,#D3D3D3
-0.633242697,0.020243379,1.693716987,,,#F0E442
-1.378990273,0.020244452,1.693693966,,,#F0E442
1.858188468,0.020265568,1.693241225,,,#009E73
0.475642723,0.020275518,1.693028041,,,#D3D3D3
-0.601651762,0.020296549,1.692577808,,,#F0E442
1.029677761,0.02033388,1.691779754,,,#009E73
0.305751717,0.020336038,1.691733652,,,#D3D3D3
0.978328466,0.020387966,1.69062609,,,#009E73
0.565127915,0.020454719,1.689206472,,,#009E73
0.810986469,0.020522015,1.68778001,,,#009E73
0.580617295,0.020535704,1.687490411,,,#009E73
-1.659005344,0.020542158,1.687353939,,,#F0E442
0.869138695,0.020668594,1.684689067,,,#009E73
0.401563473,0.02077442,1.682471087,,,#D3D3D3
0.276195516,0.020774801,1.682463119,,,#D3D3D3
-0.895717255,0.020823215,1.681452215,,,#F0E442
1.110990608,0.020827143,1.681370291,,,#009E73
-1.343821272,0.02085074,1.680878524,,,#F0E442
1.765437785,0.02086318,1.680619494,,,#009E73
1.091737119,0.0208763,1.680346474,,,#009E73
0.557064576,0.020943252,1.678955873,,,#009E73
-0.823847754,0.020964666,1.678512058,,,#F0E442
0.789947463,0.020969369,1.678414628,,,#009E73
-0.737242894,0.021030078,1.677159108,,,#F0E442
-0.81333048,0.02103538,1.677049634,,,#F0E442
0.342860611,0.021058657,1.676569323,,,#D3D3D3
0.706432976,0.021143851,1.674815913,,,#009E73
-0.990856709,0.021182958,1.674013386,,,#F0E442
0.137049443,0.021326225,1.671086008,,,#D3D3D3
-1.682845776,0.021331754,1.670973423,,,#F0E442
0.858786548,0.021358743,1.670424314,,,#009E73
0.295358008,0.021362295,1.670352092,,,#D3D3D3
0.560060837,0.021407119,1.669441785,,,#009E73
0.880320509,0.021410745,1.669368229,,,#009E73
-0.924488333,0.021411388,1.669355183,,,#F0E442
1.656328985,0.021412723,1.669328105,,,#009E73
0.683064616,0.021418827,1.669204322,,,#009E73
-0.219522038,0.021459193,1.668386609,,,#D3D3D3
-1.088360225,0.021465967,1.66824955,,,#F0E442
